titulo;url;municipio;uf;categoria;latitude;longitude;localizacao_confirmada;data;qtd_municipio;qtd_categoria
O portal de notícias que mais cresce em Alagoas;https://tribunahoje.com/videos/2025/11/27/1021-moradores-de-diversas-ruas-do-jaragua-protestam-contra-brk;Maceió;AL;Morte;-9.635558066984618;-35.753458880524256;True;2026-04-23 17:18:50.504933;68;754
Procissão de Nossa Senhora dos Prazeres leva milhares de fiéis às ruas de Maceió;https://www.dailymotion.com/video/x9pk0ie;Maceió;AL;Outros;-9.65259145976114;-35.71438700914926;True;2026-04-23 17:18:52.841368;68;785
"Vídeo mostra homem sendo resgatado de carro ""mergulhado"" em rua alagada de Maceió";https://www.dailymotion.com/video/x9dkaq0;Maceió;AL;Outros;-9.642261985424513;-35.7255811020602;True;2026-04-23 17:18:56.264443;68;785
CPI da Braskem abre hotsite para perguntas e relatos das vítimas de Maceió;https://www12.senado.leg.br/noticias/materias/2024/03/26/cpi-da-braskem-abre-hotsite-para-perguntas-e-relatos-das-vitimas-de-maceio;Maceió;AL;Outros;-9.644671917771078;-35.74878036522915;True;2026-04-23 17:18:59.029594;68;785
Juiz realiza audiência fora do fórum para atender homem em situação de rua em AL;https://g1.globo.com/al/alagoas/arquivo/noticia/2025/09/11/juiz-realiza-audiencia-fora-do-forum-para-atender-homem-em-situacao-de-rua-em-maceio.ghtml;Maceió;AL;Outros;-9.571245574728678;-35.73055666234474;True;2026-04-23 17:19:01.843560;68;785
População em situação de rua de Natal terá atendimentos gratuitos de cidadania e saúde na quinta-feira (7);https://g1.globo.com/rn/rio-grande-do-norte/noticia/2023/12/04/populacao-em-situacao-de-rua-de-natal-tera-atendimentos-gratuitos-de-cidadania-e-saude-na-quinta-feira-7.ghtml;Natal;RN;Outros;-5.8000591658797545;-35.20616355998733;True;2026-04-23 17:19:07.283993;72;785
Natal: TRT faz mutirão e realiza 400 atendimentos para população em situação de rua;https://saibamais.jor.br/2024/08/natal-trt-faz-mutirao-e-realiza-400-atendimentos-para-populacao-em-situacao-de-rua/;Natal;RN;Outros;-5.799493814500867;-35.192182288403;True;2026-04-23 17:19:10.199003;72;785
Conteúdo Jurídico;https://conteudojuridico.com.br/consulta/Artigos/54971/direitos-das-gestantes-em-situao-de-rua-e-a-proteo-criana;Rio de Janeiro;RJ;Outros;-22.83180282627809;-42.35188180394501;True;2026-04-23 17:19:13.741046;216;785
;https://congesp.rn.gov.br/anais/v-17/politicas-sociais-cidadania-e-desenvolvimento-sustentavel/populacao-em-situacao-de-rua-no-rio-grande-do-norte.pdf;Natal;RN;Outros;-5.786981005694168;-35.22037640950642;True;2026-04-23 17:19:15.962646;72;785
Número de moradores de rua cresce 109% em 5 anos no RN;https://tribunadonorte.com.br/natal/numero-de-moradores-de-rua-cresce-109-em-5-anos-no-rn/;Fortaleza;CE;Outros;-3.722301842922027;-38.519370392198184;True;2026-04-23 17:19:21.135853;61;785
Morador de rua é 7ª pessoa a morrer de coronavírus em Natal, afirma secretaria;https://g1.globo.com/rn/rio-grande-do-norte/noticia/2020/04/21/homem-de-52-anos-e-7a-pessoa-a-morrer-de-coronavirus-em-natal-afirma-secretaria.ghtml;Natal;RN;Outros;-5.883252822509928;-35.18198043856214;True;2026-04-23 17:19:27.123010;72;785
;https://pepsic.bvsalud.org/pdf/gerais/v14nspe/04.pdf;Natal;RN;Outros;-5.785616007475759;-35.18858947777175;True;2026-04-23 17:19:29.903104;72;785
Dia Nacional de Luto e Luta faz alerta à sociedade: “a rua não é moradia”;https://saibamais.jor.br/2022/08/dia-nacional-de-luto-e-luta-faz-alerta-a-sociedade-a-rua-nao-e-moradia/;São Paulo;SP;Morte;-23.549338849477007;-46.63620173592422;True;2026-04-23 17:19:33.718950;159;754
Moradores de rua se espalham pela cidade à espera de solidariedade;https://www.metropoles.com/distrito-federal/moradores-de-rua-se-proliferam-pela-cidade-a-espera-de-solidariedade;Brasília;DF;Morte;-15.812822882179374;-47.884116453987986;True;2026-04-23 17:19:38.611027;84;754
Natal concentra 62% do total de pessoas que vivem em situação de rua no RN;https://saibamais.jor.br/2025/11/natal-concentra-62-do-total-de-pessoas-que-vivem-em-situacao-de-rua-no-rn/;Rio de Janeiro;RJ;Outros;-22.911408246230394;-43.18995131902306;True;2026-04-23 17:19:44.504394;216;785
Mais de 67% da população de rua no RN está concentrada em Natal;https://g1.globo.com/rn/rio-grande-do-norte/noticia/2023/08/09/mais-de-67percent-da-populacao-de-rua-no-rn-esta-concentrada-em-natal.ghtml;Natal;RN;Outros;-5.749730033023189;-35.22757236872545;True;2026-04-23 17:19:50.504558;72;785
População em situação de rua cresce 134% em cinco anos em Natal;https://www.jolrn.com.br/2026/01/14/populacao-em-situacao-de-rua-cresce-134-em-cinco-anos-em-natal/;Rio de Janeiro;RJ;Outros;-22.91015726508094;-43.16081538994991;True;2026-04-23 17:19:55.722851;216;785
Informe Técnico: Perfil da População em situação de rua no estado do Rio Grande do Norte - Dezembro/2024 - ISBN: 978-65-86750-65-2;https://cnmp.mp.br/portal/informes/2024/informe-tecnico-Rio-Grande-do-Norte-2024.html;Natal;RN;Outros;-5.790421458084355;-35.193506162274105;True;2026-04-23 17:20:02.184963;72;785
Natal concentra mais de 60% da população em situação de rua no RN;https://www.novonoticias.com.br/natal-concentra-mais-de-60-da-populacao-em-situacao-de-rua-no-rn/;Rio de Janeiro;RJ;Outros;-22.923842257383452;-43.226471378410714;True;2026-04-23 17:20:09.141076;216;785
“O massacre não acabou”, alerta Vanilson Torres 21 anos após Chacina da Sé;https://saibamais.jor.br/2025/08/o-massacre-nao-acabou-alerta-vanilson-torres-no-dia-da-poprua/;São Paulo;SP;Morte;-23.546667143594906;-46.62252871659589;True;2026-04-23 17:20:12.405885;159;754
Somente 6 das 27 capitais têm dados sobre mortes de pessoas em situação de rua;https://iclnoticias.com.br/so-6-das-27-capitais-contabilizam-morte/;Rio de Janeiro;RJ;Morte;-22.897500007767345;-43.22743099681545;True;2026-04-23 17:20:15.013706;216;754
"Morador de rua é morto a golpes de pá em Natal e câmera registra crime; veja";https://g1.globo.com/rn/rio-grande-do-norte/noticia/2023/05/03/morador-de-rua-e-morto-a-golpes-de-pa-em-natal-e-camera-registra-crime-veja.ghtml;Natal;RN;Morte;-5.807610707660503;-35.199290978172975;True;2026-04-23 17:20:22.801000;72;754
Homem é preso por homicídio de morador de rua ocorrido na véspera do Natal em Juazeiro – Blog Nossa Voz;https://blognossavoz.com.br/homem-e-preso-por-homicidio-de-morador-de-rua-ocorrido-na-vespera-do-natal-em-juazeiro/;Natal;RN;Morte;-5.821911411347425;-35.192002539919265;True;2026-04-23 17:20:29.533062;72;754
Polícia prende homem que matou morador de rua em Natal;https://tribunadonorte.com.br/policia/policia-prende-homem-que-matou-morador-de-rua-em-natal/;Natal;RN;Outros;-5.76628210018251;-35.201175529677634;True;2026-04-23 17:20:32.392003;72;785
Após oferecer abrigo a homem em situação de rua, morador é morto enquanto dormia;https://portalgibanoticias.com.br/apos-oferecer-abrigo-a-homem-em-situacao-de-rua-morador-e-morto-enquanto-dormia/;São Paulo;SP;Morte;-23.533956761344943;-46.616963619656026;True;2026-04-23 17:20:36.656050;159;754
;http://www.saude.rn.gov.br/Conteudo.asp?TRAN=ITEM;Natal;RN;Outros;-5.812927157674842;-35.22258377446784;True;2026-04-23 17:20:40.554298;72;785
Morador de rua é encontrado morto com sinais de espancamento no Natal;https://vejasp.abril.com.br/cidades/morador-de-rua-e-encontrado-morto-com-sinais-de-espancamento-no-natal/;Natal;RN;Morte;-5.822481832513879;-35.21221216468865;True;2026-04-23 17:20:42.928396;72;754
Morador de rua passa mal e morre em frente à UPA na Cidade da Esperança;https://pontanegranews.com.br/2025/03/20/morador-de-rua-passa-mal-e-morre-em-frente-a-upa-na-cidade-da-esperanca/;Natal;RN;Morte;-5.823042525804345;-35.19515988094325;True;2026-04-23 17:20:46.158735;72;754
Morador de rua é encontrado morto ao lado de copo com sinais de envenenamento em Natal;https://gustavonegreiros.com.br/2022/07/27/morador-de-rua-e-encontrado-morto-ao-lado-de-copo-com-sinais-de-envenenamento-em-natal/87658;Natal;RN;Morte;-5.785719409709793;-35.191911323351505;True;2026-04-23 17:20:49.279015;72;754
Invisíveis até o fim: mortes de moradores de rua em Marilândia e Colatina revelam o drama do anonimato;https://www.esfala.com.br/2025/04/26/invisiveis-ate-o-fim-mortes-de-moradores-de-rua-em-marilandia-e-colatina-revelam-o-drama-do-anonimato/;Rio de Janeiro;RJ;Morte;-22.921951013001298;-43.209380950779114;True;2026-04-23 17:20:56.712394;216;754
[VÍDEO] Homem em situação de rua é morto a pedradas no Alecrim, na Zona Leste de Natal;https://98fmnatal.com.br/ultimas/video-morador-de-rua-e-morto-a-pedradas-no-alecrim-na-zona-leste-de-natal/250820/;Natal;RN;Morte;-5.786796094018521;-35.220393771723415;True;2026-04-23 17:20:59.068384;72;754
Morador de rua é morto a pedradas no Alecrim, em Natal;https://g1.globo.com/rn/rio-grande-do-norte/noticia/2024/07/09/morador-de-rua-morto-pedradas-alecrim-natal.ghtml;Natal;RN;Morte;-5.794927796436164;-35.21696514534737;True;2026-04-23 17:21:02.166449;72;754
Morador de rua é morto a pedradas no Alecrim;https://diariodorn.com.br/morador-de-rua-e-morto-a-pedradas-no-alecrim/;Natal;RN;Morte;-5.798688863208445;-35.23224184936847;True;2026-04-23 17:21:10.361897;72;754
Defesa de PM que atropelou e matou morador de rua em Natal diz que ele não bebeu;https://tribunadonorte.com.br/natal/defesa-pm-que-atropelou-morador-de-rua-nao-bebeu/;Natal;RN;Morte;-5.839472752089931;-35.186179371039216;True;2026-04-23 17:21:13.863109;72;754
Morador de rua é morto a tiros na Grande Natal;https://cnpolicia.com/morador-de-rua-e-morto-a-tiros-na-grande-natal/;Natal;RN;Morte;-5.803969979268716;-35.21861234704348;True;2026-04-23 17:21:16.725974;72;754
Morador de rua é encontrado morto...;https://www.facebook.com/Natal96fm/posts/morador-de-rua-é-encontrado-morto-com-sinais-de-envenenamento-em-natalhttps96fmc/6359533990730500/;Natal;RN;Morte;-5.793728629744455;-35.1977564414853;True;2026-04-23 17:21:19.658891;72;754
Homem em situação de rua morre em frente à UPA em Natal;https://g1.globo.com/rn/rio-grande-do-norte/noticia/2025/03/20/homem-morre-frente-upa-natal.ghtml;Natal;RN;Outros;-5.807849723975675;-35.19348842372943;True;2026-04-23 17:21:23.463815;72;785
Homem confessa dois homicídios de pessoas em situação de rua na Grande Natal;https://g1.globo.com/rn/rio-grande-do-norte/noticia/2025/09/22/prisao-suspeito-de-mortes-de-pessoas-em-situacao-de-rua-em-ceara-mirim.ghtml;Natal;RN;Violência;-5.808524593600087;-35.218225004542674;True;2026-04-23 17:21:28.837072;72;81
Homem é preso por homicídio e revela tentativa de assassinato de outro morador de rua;https://opotengi.com.br/homem-e-preso-por-homicidio-e-revela-tentativa-de-assassinato-de-outro-morador-de-rua/;Natal;RN;Violência;-5.816167610941211;-35.2190230729871;True;2026-04-23 17:21:32.234495;72;81
Três homens são presos suspeitos de planejar matar morador de rua;https://tribunadonorte.com.br/policia/tres-homens-sao-presos-suspeitos-de-planejar-matar-morador-de-rua/;Rio de Janeiro;RJ;Violência;-22.9274310115432;-43.22929067402079;True;2026-04-23 17:21:38.605588;216;81
Morte suspeita: os assassinatos que a polícia não conta;https://infograficos.estadao.com.br/cidades/morte-suspeita-assassinatos-que-a-policia-nao-conta/minha-familia-virou-um-pedaco-de-papel;São Paulo;SP;Morte;-23.53512355149154;-46.64528562058321;True;2026-04-23 17:21:41.727940;159;754
Dois moradores de rua são assassinados na Zona Norte de Natal;https://pontanegranews.com.br/2022/08/30/dois-moradores-de-rua-sao-assassinados-na-zona-norte-de-natal/;Natal;RN;Morte;-5.764810435076725;-35.282526855490175;True;2026-04-23 17:21:46.128042;72;754
Morador em situação de rua estava rendido e chorava antes de ser executado pela PM de Tarcísio;https://www.brasil247.com/regionais/sudeste/morador-em-situacao-de-rua-estava-rendido-e-chorava-antes-de-ser-executado-pela-pm-de-tarcisio;São Paulo;SP;Morte;-23.532782729613146;-46.64486009058001;True;2026-04-23 17:21:48.790414;159;754
"Morador de Rua é Brutalmente Assassinado em Frente a Shopping de Natal; Suspeito é Preso";https://blogdodina.com/morador-de-rua-e-brutalmente-assassinado-em-frente-a-shopping-de-natal/;Natal;RN;Outros;-5.791550254782081;-35.219970406058955;True;2026-04-23 17:21:53.859906;72;785
Homem que matou morador de rua a pauladas em frente a shopping de Natal é preso – Portal N10;https://portaln10.com.br/brasil/rn/natal/homem-que-matou-morador-de-rua-a-pauladas-em-frente-a-shopping-de-natal-e-preso-231470/;Natal;RN;Outros;-5.793715720992803;-35.20169055126868;True;2026-04-23 17:21:57.730338;72;785
Instagram;https://www.instagram.com/p/DKfjYvTyxKB/;Natal;RN;Outros;-5.78595106288784;-35.2081479784387;True;2026-04-23 17:22:00.358108;72;785
Morador de rua é executado a tiros na Grande Natal;https://www.cnpolicia.com/morador-de-rua-e-executado-a-tiros-na-grande-natal/;Natal;RN;Outros;-5.799299488069211;-35.22380904768255;True;2026-04-23 17:22:19.830487;72;785
Morador de rua é morto a tiros na Grande Natal;https://g1.globo.com/rn/rio-grande-do-norte/noticia/2022/04/09/morador-de-rua-e-morto-a-tiros-na-grande-natal.ghtml;Natal;RN;Morte;-5.78887822500554;-35.21568411047922;True;2026-04-23 17:22:22.614884;72;754
Morador de rua é morto a tiros durante a madrugada na Zona Sul de Natal;https://g1.globo.com/rn/rio-grande-do-norte/noticia/2019/07/19/morador-de-rua-e-morto-a-tiros-durante-a-madrugada-na-zona-sul-de-natal.ghtml;Natal;RN;Morte;-5.822354033940173;-35.213998124547224;True;2026-04-23 17:22:25.916491;72;754
Homem abriga morador em situação de rua e é morto a pauladas;https://chumbogrossomanaus.com.br/policia/homem-abriga-morador-em-situacao-de-rua-e-e-morto-a-pauladas/;Natal;RN;Morte;-5.80927445720157;-35.21401708883202;True;2026-04-23 17:22:32.515400;72;754
Homem é encontrado morto a tiros ao lado de linha férrea em Natal;https://g1.globo.com/rn/rio-grande-do-norte/noticia/2026/04/20/homem-e-encontrado-morto-a-tiros-ao-lado-de-linha-ferrea-em-natal.ghtml;Natal;RN;Morte;-5.796299233914925;-35.213848866506275;True;2026-04-23 17:22:35.668032;72;754
RJ: espancamento e morte de jovem após festa de Natal são investigados;https://www.metropoles.com/brasil/rj-espancamento-e-morte-de-jovem-apos-festa-de-natal-sao-investigados;Rio de Janeiro;RJ;Morte;-22.790258585790838;-43.43103236078919;True;2026-04-23 17:22:38.988149;216;754
Morador de rua é encontrado morto com sinais de violência em Novo Repartimento – Jornal Folha do Progresso;https://news.folhadoprogresso.com.br/morador-de-rua-e-encontrado-morto-com-sinais-de-violencia-em-novo-repartimento/;Natal;RN;Morte;-5.795804339259644;-35.198766594821635;True;2026-04-23 17:22:42.472340;72;754
Ministério Público do Estado de Mato Grosso;https://www.mpmt.mp.br/conteudo/58/163874/reu-por-matar-morador-de-rua-sera-julgado-pelo-tribunal-do-juri;Cuiabá;MT;Morte;-15.616359829240583;-56.05078051192265;True;2026-04-23 17:22:46.337620;48;754
Terceiro envolvido na m0rt3 de morador de rua a p@uladas é pr3s0 em Manaus;https://www.expressoam.com/terceiro-envolvido-na-m0rt3-de-morador-de-rua-a-puladas-e-pr3s0-em-manaus/;Natal;RN;Violência;-5.728841707192606;-35.255067276021705;True;2026-04-23 17:22:52.752695;72;81
Morador de rua chorou e pôs mão na cabeça antes de ser morto por PMs, mostra vídeo;https://www1.folha.uol.com.br/cotidiano/2025/08/morador-de-rua-chorou-e-pos-mao-na-cabeca-antes-de-ser-morto-por-pms-mostra-video.shtml;São Paulo;SP;Morte;-23.552419814797677;-46.65162640398635;True;2026-04-23 17:22:55.915362;159;754
Homem mata pai a facadas e arranca a cabeça dele em praça pública em Natal;https://g1.globo.com/rn/rio-grande-do-norte/noticia/2024/11/19/assassinato-praca-publica-natal.ghtml;Natal;RN;Outros;-5.810334145894499;-35.2254135291689;True;2026-04-23 17:22:59.484705;72;785
Dois assassinatos são registrados no Segundo Distrito de Rio Branco;https://g1.globo.com/ac/acre/noticia/2026/04/23/dois-assassinatos-sao-registrados-no-segundo-distrito-de-rio-branco.ghtml;Natal;RN;Morte;-5.786028837881958;-35.192576087962124;True;2026-04-23 17:23:02.635509;72;754
Corpo de morador de rua executado por policiais há 2 meses segue no IML;https://g1.globo.com/sp/sao-paulo/noticia/2025/08/17/corpo-de-morador-de-rua-executado-por-policiais-ha-2-meses-segue-no-iml-familia-nao-tem-dinheiro-para-translado-ate-al.ghtml;São Paulo;SP;Morte;-23.532129473689743;-46.638357144398206;True;2026-04-23 17:23:05.895803;159;754
Homem confessa assassinato e diz que morador de rua mexeu com sua mulher;https://www.campograndenews.com.br/cidades/interior/homem-confessa-assassinato-e-diz-que-morador-de-rua-mexeu-com-sua-mulher;Natal;RN;Morte;-5.809092817679846;-35.210939119611616;True;2026-04-23 17:23:09.576229;72;754
Portal de Notícias do Rio Grande do Norte - Natal RN;https://agorarn.com.br/;Natal;RN;Outros;-5.816677932886154;-35.20761012193894;True;2026-04-23 17:23:12.099195;72;785
Mãe e filho ateiam fogo e depois esfaqueiam morador de rua em Natal;https://g1.globo.com/rn/rio-grande-do-norte/noticia/2012/08/mae-e-filho-ateiam-fogo-e-depois-esfaqueiam-morador-de-rua-em-natal.html;Natal;RN;Violência;-5.797643495315742;-35.20618351730582;True;2026-04-23 17:23:13.760636;72;81
Morador de rua é encontrado morto, caído em calçada no Santa Marta;https://jmonline.com.br/policia/morador-de-rua-e-encontrado-morto-caido-em-calcada-no-santa-marta-1.296763;Natal;RN;Morte;-5.799820726580956;-35.20789661907807;True;2026-04-23 17:23:16.128482;72;754
MANAUS: Briga entre morador de rua e usuário de drogas acaba em assassinato;https://radiofmalianca.com.br/manaus-briga-entre-morador-de-rua-e-usuario-de-drogas-acaba-em-assassinato/;Natal;RN;Morte;-5.804368756481881;-35.20293038277724;True;2026-04-23 17:23:24.537122;72;754
Homem é preso após matar morador de rua em Angra dos Reis;https://www.osaogoncalo.com.br/seguranca-publica/155117/homem-e-preso-apos-matar-morador-de-rua-em-angra-dos-reis;Natal;RN;Violência;-5.812890230455712;-35.201308729851306;True;2026-04-23 17:23:26.546287;72;81
Prédio abandonado da UFRN é ocupado por famílias sem teto em Natal;https://saibamais.jor.br/2025/09/predio-abandonado-da-ufrn-e-ocupado-por-familias-sem-teto-em-natal/;Natal;RN;Morte;-5.823181865735021;-35.22602649934091;True;2026-04-23 17:23:36.334882;72;754
ENCONTREI UM MARIDO BILIONÁRIO E SEM TETO PARA O NATAL! BRASILEIRA - GRATIS/COMPLETO;https://www.youtube.com/watch?v=iMhcOloVeeM;Natal;RN;Outros;-5.823164583713596;-35.20726626701485;True;2026-04-23 17:23:38.584522;72;785
"""O nascimento do sem-teto deve ser celebrado em todas as casas""";https://formacao.cancaonova.com/liturgia/tempo-liturgico/natal/o-nascimento-sem-teto-deve-ser-celebrado-em-todas-casas/;Natal;RN;Morte;-5.785996668287243;-35.200399422848726;True;2026-04-23 17:23:41.713851;72;754
Natal Inesperado: Casada Com Um MilionáRio Sem-Teto PortuguêS;https://www.dailymotion.com/video/xa5r76a;Natal;RN;Outros;-5.80237989207825;-35.19775032435018;True;2026-04-23 17:23:44.260494;72;785
Vídeo. Desabamento do teto de uma discoteca na República Dominicana faz pelo menos 98 mortos;https://pt.euronews.com/video/2025/04/09/desabamento-do-teto-de-uma-discoteca-na-republica-dominicana-faz-pelo-menos-98-mortos;Natal;RN;Morte;-5.809467704917831;-35.20108480165944;True;2026-04-23 17:23:47.467103;72;754
PRF apreende veículo sem teto no km 188 da BR 304 em Lajes (RN);https://www.cnpolicia.com/prf-apreende-veiculo-sem-teto-no-km-188-da-br-304-em-lajes-rn/;Natal;RN;Outros;-5.81241737224585;-35.191795157691764;True;2026-04-23 17:23:51.229270;72;785
Coelho Fatos e Notícias: Influenciador que teve carro sem teto apreendido no RN publicava vídeos 'fugindo' da PRF;https://www.focoelho.com/2024/11/influenciador-que-teve-carro-sem-teto.html;Natal;RN;Outros;-5.824870792337252;-35.20267893622612;True;2026-04-23 17:23:53.895179;72;785
'90 Dias para Casar': Tania e Syngin sem-teto na África do Sul?;https://faire.pt/90-dias-para-casar-tania-e-syngin-sem-teto-na-africa-do-sul;Natal;RN;Outros;-5.79403311732398;-35.225590090915375;True;2026-04-23 17:23:56.099750;72;785
Indiano de 21 anos cria império de hotéis após ficar sem teto por uma noite;https://www.bbc.com/portuguese/noticias/2015/09/150907_jovem_indiano_empresario_hotel_lgb;Natal;RN;Outros;-5.809419866940017;-35.226687398609904;True;2026-04-23 17:23:58.752822;72;785
Make Your Day;https://www.tiktok.com/discover/mendigo-sem-teto-natal;Natal;RN;Outros;-5.825224079944139;-35.197218929195316;True;2026-04-23 17:24:01.562383;72;785
Ela Salvou A Vida De Um Milionário Na Noite De Natal… O Que Aconteceu Depois Foi Inacreditável.;https://www.youtube.com/watch?v=oNmcmRaVJJo;Natal;RN;Outros;-5.79369045498214;-35.19563629512463;True;2026-04-23 17:24:04.069483;72;785
ENCONTREI UM MARIDO MULTIMILIONÁRIO SEM TETO PARA O NATAL;https://www.dailymotion.com/video/x9i7g6c;Natal;RN;Outros;-5.822390974471226;-35.19958636349178;True;2026-04-23 17:24:06.495280;72;785
Este santo morreu no dia de Natal e num abrigo para os sem-teto;https://pt.aleteia.org/2023/12/27/este-santo-morreu-no-dia-de-natal-e-num-abrigo-para-os-sem-teto;Natal;RN;Morte;-5.794356744441822;-35.210020705686425;True;2026-04-23 17:24:09.519872;72;754
Este santo morreu no dia de Natal e num abrigo para os sem-teto;https://pt.aleteia.org/2023/12/27/este-santo-morreu-no-dia-de-natal-e-num-abrigo-para-os-sem-teto/;Natal;RN;Morte;-5.822860317872267;-35.219235204952696;True;2026-04-23 17:24:11.789909;72;754
Coelho Fatos e Notícias: VÍDEO: Personal trainer que flagrou esposa fazendo sexo com sem-teto diz que está preocupado com saúde da mulher;https://www.focoelho.com/2022/03/video-personal-trainer-que-flagrou.html;Natal;RN;Outros;-5.791279913541508;-35.19550286883645;True;2026-04-23 17:24:14.808529;72;785
Alunos da escola estadual Dondon Palitot estudam em casa improvisada e sem teto;https://www.radarsertanejo.com/2010/08/16/alunos-da-escola-estadual-dondon-palitot-estudam-em-casa-improvisada-e-sem-teto/;Natal;RN;Outros;-5.814252238560147;-35.198014262739136;True;2026-04-23 17:24:16.846541;72;785
BH: câmara aprova apoio a retorno de morador de rua à terra natal;https://www.opovo.com.br/noticias/brasil/2025/11/12/bh-camara-aprova-apoio-a-retorno-de-morador-de-rua-a-terra-natal.html;Belo Horizonte;MG;Outros;-19.942408756248685;-43.958767468651956;True;2026-04-23 17:24:27.643931;87;785
Morador de rua suspeito de roubar e agredir idosa em Natal é preso;https://www.novonoticias.com.br/morador-de-rua-suspeito-de-roubar-e-agredir-idosa-em-natal-e-preso/;Natal;RN;Outros;-5.817658004268741;-35.21322169731158;True;2026-04-23 17:24:30.789930;72;785
Morador de rua é detido após estuprar e ameaçar mulher em Parnamirim;https://www.bnewsnatal.com.br/noticias/policia/morador-de-rua-e-detido-apos-estuprar-e-ameacar-mulher-em-parnamirim.html;Natal;RN;Outros;-5.811426004020202;-35.197990140010795;True;2026-04-23 17:24:34.054520;72;785
"'É o Dunga?': morador de rua reconhece capitão do tetra durante ação beneficente e tem reação emocionante; veja vídeo";https://www.espn.com.br/futebol/artigo/_/id/12352053/e-o-dunga-morador-rua-reconhece-capitao-tetra-durante-acao-beneficente-tem-reacao-emocionante;Porto Alegre;RS;Outros;-30.046312118407815;-51.217566912002795;True;2026-04-23 17:24:37.231918;69;785
VÍDEO: morador de rua pede para cantar em confraternização de Natal na Paraíba e surpreende;https://www.clickpb.com.br/paraiba/morador-de-rua-canta-paraiba-natal.html;Natal;RN;Outros;-5.791782011794477;-35.20158098809144;True;2026-04-23 17:24:40.530124;72;785
Mulher paga R$ 3.500 para casal morador de rua passar noite de Natal em hotel e eles destroem estabelecimento;https://www.gadoo.com.br/noticias/mulher-paga-r-3-500-para-casal-morador-de-rua-passar-noite-de-natal-em-hotel-e-eles-destroem-estabelecimento/;Natal;RN;Outros;-5.787661745883979;-35.20449858365493;True;2026-04-23 17:24:44.254572;72;785
Morador de rua é encontrado morto em posto policial desativado na zona Norte de Natal;https://www.blogdogm.com.br/morador-de-rua-e-encontrado-morto-em-posto-policial-desativado-na-zona-norte-de-natal/;Natal;RN;Morte;-5.8039799080954015;-35.197722005394304;True;2026-04-23 17:24:46.298668;72;754
Moradores em situação de rua montam presépios e árvores de Natal;https://odia.ig.com.br/brasil/2020/12/6052890-moradores-em-situacao-de-rua-montam-presepios-e-arvores-de-natal.html;São Paulo;SP;Outros;-23.56093997877126;-46.617755722971985;True;2026-04-23 17:24:48.906642;159;785
Assú Noticia: MORADOR DE RUA É MORTO A GOLPES DE PÁ, NO RIO GRANDE DO NORTE;https://www.assunoticia.com.br/2023/05/morador-de-rua-e-morto-golpes-de-pa-no.html;Natal;RN;Morte;-5.811787046893978;-35.222509386270026;True;2026-04-23 17:24:51.099919;72;754
Morador de rua vive história de Natal e revê a mãe após seis anos;https://www.meiahora.com.br/geral/2018/12/5605134-morador-de-rua-vive-historia-de-natal-e-reve-a-mae-apos-seis-anos.html;Natal;RN;Morte;-5.810688783544824;-35.191791385790765;True;2026-04-23 17:24:54.037875;72;754
Júlio Lancelotti promove almoço de natal para moradores de rua em SP;https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2025-12/julio-lancelotti-promove-almoco-de-natal-para-moradores-de-rua-em-sp;São Paulo;SP;Morte;-23.784546992808526;-45.909348764291394;True;2026-04-23 17:24:57.810422;159;754
Homem abriga morador de rua e é morto a pauladas em São Bernardo na véspera de Natal;https://abcdjornal.com.br/sao-bernardo/noticia/2025/12/26/homem-abriga-morador-de-rua-e-e-morto-a-pauladas-em-sao-bernardo-na-vespera-de-natal/;São Paulo;SP;Morte;-23.998944138175055;-46.19772470070947;True;2026-04-23 17:25:00.925587;159;754
"Homem que vive na rua faz decoração de Natal na barraca e emociona quem passa; vídeo";https://www.sonoticiaboa.com.br/2024/12/12/homem-vivena-rua-decoracao-natal-barraca-emociona-quem-passa-video;São Paulo;SP;Outros;-23.554838952137985;-46.65080514972818;True;2026-04-23 17:25:03.924245;159;785
TJMA oferece atendimentos à população em situação de vulnerabilidade;https://g1.globo.com/ma/maranhao/noticia/2026/01/29/mutirao-popruajud-oferece-atendimentos-a-populacao-em-situacao-de-vulnerabilidade-em-sao-luis.ghtml;São Luís;MA;Outros;-2.529679779348762;-44.30121804768115;True;2026-04-23 17:25:10.739510;49;785
Senado aprova estatuto da ‘População em Situação de Rua’;https://d24am.com/claro-escuro/senado-aprova-estatuto-da-populacao-em-situacao-de-rua/;São Luís;MA;Outros;-2.534432992438202;-44.31459812932459;True;2026-04-23 17:25:12.915184;49;785
Apoio à População em Situação de Rua;https://soudesaoluis.com.br/centro-acolhimento-tjma-sao-luis/;São Luís;MA;Outros;-2.5135182195383856;-44.30270195529151;True;2026-04-23 17:25:16.120972;49;785
Educação Em Saúde Sobre Qualidade De Vida Para População Em Situação De Rua;https://www.academia.edu/102396252/Educação_Em_Saúde_Sobre_Qualidade_De_Vida_Para_População_Em_Situação_De_Rua;Rio de Janeiro;RJ;Outros;-22.907412884713693;-43.19132641030618;True;2026-04-23 17:25:19.148669;216;785
